packet_size,protocol_type,duration,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,threat
464,3,0.31188613632759843,1754,1834,2,0.7627323214108075,0.034538452297270365,0
1036,0,0.35056787825187663,7246,6191,84,0.45250944068216786,0.946329253397072,1
197,1,0.96069669185686,3025,819,9,0.9501753266813182,0.09972253742842539,0
683,1,0.2853682714969449,2702,1996,5,0.7649564483490789,0.0958044731307929,0
969,0,0.9074767739985843,2888,178,4,0.7653892258742425,0.037371793565898384,0
1027,2,0.06732359208419103,821,4691,8,0.9779829502754498,0.005243564466227247,0
1255,0,0.4294827152951023,4451,2895,7,0.8570668842375463,0.014416686116039546,0
273,0,0.6074189064888131,3632,2326,9,0.7977156645733681,0.013415663311044846,0
1083,0,0.7327516520214584,671,706,9,0.8830421743929213,0.07367726459256552,0
1232,2,0.6522037896214619,73,802,4,0.880333798085966,0.0862753386966687,0
1370,0,0.015684080338200124,861,1830,4,0.7542173422821977,0.02811815059722891,0
1239,1,0.3025257574286033,4239,4378,1,0.7972851532922426,0.08998084556369512,0
54,0,0.009010925495126831,1331,1740,7,0.7321088854883717,0.08507926324458637,0
868,2,0.9300734345491681,2472,3019,4,0.9628668246083703,0.026027327985860983,0
1174,0,0.7806094874457531,4467,1695,7,0.7658039414990739,0.06897056985966697,0
879,2,0.8383505614054939,1460,3852,2,0.8144142543841566,0.07316266632862382,0
1058,0,0.8616632108274779,664,937,2,0.8753347476058918,0.03472305494739968,0
1183,0,0.2409263283276356,3990,2292,5,0.8407841989265951,0.06233174335356492,0
87,0,0.16388452955486754,9923,73,60,0.5307745562660333,0.337857970666947,1
351,2,0.2654384793339022,956,4191,7,0.8132223380303752,0.08510085002972136,0
896,1,0.15020677738541277,1945,1141,5,0.8155049936960266,0.00227880740282983,0
1347,2,0.1700497240262009,1355,1473,10,0.9114060986488621,0.055844908261210496,0
1452,3,0.38762124701506184,185,2535,8,0.9974207667273376,0.06331087673267638,0
891,3,0.4353333574562924,3750,184,9,0.9201251794375241,0.031700635679316504,0
736,3,0.7210861536316061,2638,4000,10,0.8422837957874962,0.045429273068325365,0
120,3,0.6400999410733457,4052,250,4,0.8625207316620521,0.006126834005897652,0
700,2,0.19966480997810676,2511,4516,9,0.7141662367083735,0.06058416763867374,0
1329,3,0.05680462375269224,154,2130,10,0.7065926846346274,0.03916669468213061,0
100,3,0.4988447296705642,80,41,23,0.1395306863873664,0.9819118061969243,1
1143,1,0.05615198440840263,3502,3872,7,0.7938988257037407,0.006771713545910607,0
70,3,0.3692551024478714,63,28,7,0.6953236978065689,0.7067641988864344,1
97,2,2.1716599735257103,14,7709,29,0.6339413361622055,0.4058030263215369,1
1198,2,0.5469752892106501,2508,1080,9,0.8913938720342898,0.09428552660820678,0
101,0,0.4538932344308896,4597,1991,3,0.9194744230464131,0.083042300006521,0
337,0,0.21128559372616884,2461,1512,8,0.7488536246105761,0.06669691749822201,0
400,2,0.1856939946493712,2668,4840,9,0.8462442778803889,0.09290641610260182,0
424,2,0.5298750284882149,2002,3707,2,0.784065268458722,0.09002383723875086,0
107,3,0.21616351774561193,1124,798,10,0.7555246625392084,0.08604202348961136,0
149,3,0.12365313731850591,2828,2707,10,0.7764881160684927,0.07810857605000719,0
729,1,0.9883351403657401,435,3944,3,0.7925861185632617,0.043085578665775975,0
733,3,0.721370457978647,3853,4220,2,0.8357354568809713,0.022329400819741208,0
1863,0,1.0630219537697274,7306,5529,56,0.28980258700459305,0.6346740593692825,1
254,2,0.8332228216516744,3212,3388,4,0.8738740124493177,0.02349959889658272,0
110,3,0.16122338030436512,294,576,2,0.8350908539943008,0.04838514175222696,0
346,3,0.4167494073605269,756,1778,5,0.8591029864912331,0.09785714451253072,0
416,0,0.9121211314522308,2403,1873,10,0.9834165287208874,0.030125186999676326,0
1396,1,0.33770490017390487,2620,4634,7,0.7596804062262457,0.06400830426431924,0
206,3,0.885224063520682,57,2877,8,0.7315489631584835,0.025656640384448228,0
471,2,0.027537091939804803,1942,4798,4,0.785985528197173,0.03895085819254142,0
53,2,0.48915396283819657,5751,6930,95,0.16019067876265683,0.5454436521128729,1
943,0,0.1764577505112107,1433,509,6,0.7099523755845262,0.01872851570510712,0
1402,2,0.16651602560036705,2856,4957,5,0.9199490610137908,0.0031687135723876825,0
705,1,0.8600198771077768,3209,2130,9,0.8171003485251198,0.013183873779836465,0
1880,3,0.07868607242332948,9921,8534,20,0.0882745532028368,0.5710819174090889,1
1308,0,0.37783469822043747,3472,3799,1,0.9875677116840675,0.013639284084324155,0
393,0,0.35848884233928213,3244,4760,1,0.7824226509371711,0.039720020939677685,0
219,0,0.15245970811478216,4217,3949,3,0.7388695508247406,0.08517870442990201,0
1144,2,0.6622587364520309,1530,4060,1,0.9186972233862714,0.03678967391785174,0
1308,0,0.8845881735584373,4640,2813,1,0.8213320636742696,0.01147710334330514,0
1276,3,0.11340284331167039,3292,2715,3,0.7755920055457125,0.07713412144333948,0
1090,0,0.9980225427448242,4363,4144,2,0.8264865932785923,0.09445732857195137,0
1130,1,0.5878226191141879,2451,4961,5,0.8492677788422953,0.05499663115557022,0
854,3,0.10741180650897186,3892,4796,1,0.8700274010722946,0.003708366367272498,0
1905,3,0.7044962474433744,67,5580,14,0.1453766998560749,0.623298161965508,1
45,2,0.13079186274175936,7436,35,24,0.10269054110239213,0.470493203544489,1
85,1,0.11434191085053486,8609,5,70,0.24831918069698788,0.8160050397606842,1
495,3,0.5697536033202879,4589,3527,6,0.7611385060770237,0.05761204848598233,0
1688,0,0.24699965268149454,8,31,45,0.2821027698272133,0.8146007225633771,1
48,3,1.4276377695329474,6223,92,88,0.22131386195400896,0.9291689111704762,1
1196,3,0.08071276858915011,1865,3038,1,0.7422199294360291,0.09874505930335337,0
665,0,0.19595698324998723,367,2799,5,0.9892602723012218,0.06716641439949851,0
1239,3,0.796271721180862,4637,4623,6,0.7139306248275638,0.02058393386315749,0
772,0,0.6833130727355475,4091,998,5,0.8483657556338359,0.06652600950781183,0
796,0,0.9125700678106506,1198,4786,8,0.879457543822411,0.003595397366640907,0
703,0,0.7907167161432835,1610,1588,9,0.8012939487609284,0.06060470743712196,0
344,3,0.016498710645774795,2035,2761,2,0.8888537276536642,0.06317176941564948,0
84,3,2.8705529349991954,5641,7361,1,0.22004738094842838,0.795655440455879,1
1234,0,3.630021772411498,11,5081,3,0.19766231457114944,0.4612051772484853,1
481,0,0.572712674128278,2069,2216,1,0.811015543459797,0.058003014497282346,0
925,0,0.015338653785829215,4516,1017,9,0.8396159499194774,0.01836400651738499,0
627,1,0.6413542756609041,3906,4519,9,0.9594653964533768,0.06916814825150806,0
471,0,0.0684021787936584,1647,4639,3,0.9506942725793703,0.07267990444614604,0
1490,1,0.22989190233163825,2409,4193,2,0.7180602453028778,0.08260769422047948,0
588,1,0.08883993425006453,3142,4341,1,0.7914409835579514,0.038593790431100485,0
512,2,0.40402099252153667,4247,2328,1,0.9501283640696585,0.06271287266036933,0
70,1,1.1418536254005072,6171,14,62,0.31109434461531454,0.5234089524141831,1
194,3,0.17898919985543316,4355,1553,2,0.7854010193069503,0.042870251948752075,0
283,0,0.8018327069714345,1795,3649,8,0.9913815111693266,0.06220317802558065,0
459,1,0.8797038383090152,4237,2434,6,0.9490082268964314,0.06088978075090269,0
1008,2,0.40465527556826486,8000,29,24,0.546384323346731,0.7021462208365707,1
986,2,0.7885702678433553,3989,2646,10,0.7108468518809193,0.04916190328164369,0
57,3,0.3948847034211762,3603,4335,5,0.9186086729231725,0.07460230602213484,0
355,2,0.46545808782637044,1887,1795,9,0.7698633962706742,0.08236344963588993,0
948,2,0.4862078074135243,4874,552,2,0.9216328582439717,0.004087286284127589,0
1179,1,0.8341651913783747,133,3070,4,0.7773403574931586,0.05698855272553617,0
537,3,0.6533122762376037,469,174,3,0.9121329321030309,0.06074619077052177,0
1316,1,0.2624994400286844,5875,7483,93,0.3939644583202401,0.9950135466939727,1
811,3,0.6174947798078421,2645,1934,9,0.9984694653454309,0.058646364782042076,0
156,0,0.9704029357237751,2732,492,2,0.752563496601077,0.06186537654725482,0
882,3,0.06526881693813902,1906,3228,10,0.8209551927131677,0.07761753123559445,0
1281,2,1.7201300858480852,9009,8139,1,0.006330596787327191,0.3022346899380241,1
1907,0,1.5763146041797413,6516,6351,20,0.27579309369657323,0.5025757740318998,1
646,3,0.8679385100955425,2967,3354,3,0.7931420545077068,0.0431727285392382,0
80,0,0.2224246493007142,7094,5749,57,0.5599572313009347,0.7991777222933494,1
702,2,0.027932381756216595,3577,690,7,0.8313123448690122,0.02232759233405365,0
1162,0,0.4923645472537457,2857,103,10,0.94765664769094,0.035161869722976115,0
120,0,0.13164257703836602,2371,4808,3,0.7924812191680622,0.08583585052545478,0
1201,3,0.4314428227775858,9327,76,7,0.09610379475178811,0.885313389082943,1
665,0,0.8506538578366131,1177,2935,4,0.7721756146017192,0.011002353034207026,0
503,1,0.11907017118397312,403,509,5,0.9875917799665548,0.08790783972261218,0
1452,1,0.9649301407447789,3902,1745,9,0.9970743864214514,0.06652139792425833,0
1244,1,0.30178512379975464,796,2435,9,0.9381908500457307,0.03949119386320735,0
893,2,0.11254033134155117,4241,2158,1,0.8324218697734171,0.000246429596522324,0
1085,3,0.7433393561808482,4497,3120,6,0.9844856286506112,0.07926784082747818,0
1072,2,0.07954574930805158,4950,2174,10,0.944434811827824,0.04190146753655344,0
117,0,0.762857038447188,1172,4793,9,0.9240706013586002,0.06926130077901396,0
410,2,0.2932137323579268,3372,3614,6,0.7398880196939276,0.04106898470833531,0
714,0,0.06797084472874537,3889,95,3,0.8431088176160901,0.021441966269316194,0
1191,0,0.6580595164611367,949,4847,1,0.9874796933184795,0.04268590427138755,0
1158,0,0.546942178239381,1080,1883,3,0.9459012968717303,0.048933622144013346,0
640,2,0.9024693470720178,3909,2741,7,0.7282302834920964,0.0476259870745439,0
1086,2,0.10332387247296537,936,2379,3,0.8631552844449482,0.04807772894314613,0
74,2,1.2285974300373472,5163,6339,8,0.1641073619927784,0.3888607550922343,1
1120,3,0.06764266964741528,70,3147,10,0.7570892479901787,0.006475733782265969,0
1935,3,0.44239688049314385,7977,8981,9,0.0157182100570593,0.9270759258198666,1
69,3,0.26890238691378715,6744,56,85,0.07444788431246076,0.9465094086166803,1
1430,3,0.36963823765996257,6668,77,79,0.2530129496555916,0.9306986551237284,1
1416,1,0.10459278040034842,5483,9214,8,0.37154565126986094,0.4055071360897823,1
179,3,0.13235438055360838,404,1390,9,0.8265488799658023,0.019171653242422405,0
1098,1,0.8560800696859813,2503,1706,2,0.9476957464463163,0.05041000539928993,0
165,0,0.6272892945952813,749,3830,3,0.7063752071487162,0.06026048196346703,0
1625,0,4.398936274058189,45,26,38,0.1592469220497799,0.9123946824277498,1
1146,2,0.034129885190183396,5584,11,3,0.18253537442889206,0.9777883425847411,1
867,3,0.21919000958776091,3466,1911,4,0.8681380467244093,0.0793194117801261,0
938,1,0.1559519595083586,3279,4218,2,0.8240198046087672,0.07019971647037349,0
889,3,0.5352645422684469,241,4448,3,0.909321312450714,0.048476115230021335,0
1006,0,0.072655935709664,9893,5181,86,0.33663259670592627,0.4566644645514429,1
1909,2,4.8317021470490715,10,51,30,0.21373686996158445,0.78726264503884,1
629,0,0.7040338386159526,4819,751,9,0.7425827915556048,0.014544528956041648,0
1126,3,0.8546297096811977,3415,2658,4,0.7246685733598391,0.06649007537953708,0
346,2,0.27696161142197917,4810,2351,5,0.9058170723147886,0.039537482852398415,0
891,3,0.5096938937144078,4980,3746,6,0.7420099473850775,0.06414303919506249,0
1360,2,0.4283432151771608,96,88,76,0.11174395463397148,0.34492115230149145,1
1395,2,0.4488505036636141,8973,9778,4,0.03119452857033885,0.8114535086917749,1
159,0,0.6585226717675802,4160,264,1,0.7994005086538895,0.07297962271529045,0
1119,1,0.1883632631493144,594,4956,8,0.9580884148868373,0.024094226949355348,0
1175,0,0.5922718557370837,3011,2815,9,0.7190074704752131,0.0321900281207859,0
96,3,0.3610203004351755,3340,3645,7,0.943345968351305,0.055721882709846175,0
301,2,0.6015238700748186,2832,3906,7,0.8564052881073252,0.07403591581993539,0
48,2,0.2963136100491668,562,202,1,0.7687954744174553,0.09570538139529539,0
45,3,0.2868021117086166,5574,73,30,0.06809518010407385,0.34353784150844435,1
986,0,0.42278959212711753,1995,381,8,0.8488307365239696,0.07116912066372737,0
499,3,0.7453597576877822,1340,1088,10,0.8478770476400049,0.06937553744853091,0
1471,0,0.0011645583929662529,2217,3842,4,0.7513640972113244,0.003737088759638796,0
260,2,0.4913882180703112,807,1552,9,0.7997740921861933,0.058394420869098344,0
674,3,0.07197127429982075,168,4553,6,0.8035799129540074,0.05783021381134407,0
1299,0,4.529947755396854,7259,9140,5,0.11965764512335213,0.38267105552451997,1
768,2,0.42485952960557105,411,2167,7,0.8984982279907701,0.06219083314628426,0
1039,2,0.9770952495411357,4962,4740,6,0.9585044771105364,0.06968621369069465,0
761,3,0.3063660782104489,2830,3082,5,0.9665966320049679,0.028584521273817522,0
221,1,0.24067933135918507,3265,837,5,0.8710149756261428,0.025822079731972147,0
901,3,0.37675255736347435,3182,651,3,0.9929139570433743,0.007165999876119933,0
164,3,0.7177588495884796,611,2383,1,0.8074654510336572,0.016261997666366747,0
1983,1,0.25893746409425783,8585,9740,4,0.09291807340341275,0.812483523709798,1
735,0,0.5252935501356981,877,3143,3,0.8099331846152737,0.03526950357851594,0
1602,3,0.26932291061055275,9,6256,96,0.04011352185306919,0.44094335466590107,1
520,3,0.6896390242784433,2648,4080,6,0.8994075157929301,0.028967497713118764,0
441,1,0.5097931159227626,2273,1215,4,0.7836234379934761,0.08883046649539975,0
1331,1,0.1606743200494819,2782,3588,3,0.8311125323733861,0.08802155914056399,0
851,3,0.27961112492792284,1109,3887,4,0.7844625077889411,0.03113018718518178,0
648,0,0.42044703314751997,3064,3967,4,0.7856953876884325,0.06346086194562628,0
1196,3,0.3698672287337482,2751,4036,9,0.7282528226036477,0.0218501392650456,0
684,3,0.06976936342641116,4173,1402,7,0.8579256161743052,0.04291916442621814,0
106,1,0.2308509531928642,1756,3919,7,0.8272039738199799,0.05552555084387848,0
75,2,0.3966752086368278,9170,6,8,0.12215087600598372,0.5431789442745736,1
857,1,0.3107721992677587,445,1609,3,0.8187182179191613,0.07024632708398044,0
66,3,0.11970164010430867,3,62,70,0.030089176913128488,0.47832018647423236,1
734,1,0.28571766181382297,2383,485,1,0.9616059082156245,0.016483756666942063,0
798,2,0.21546548597216064,2018,4990,1,0.9389859285883492,0.08632206953841313,0
468,0,0.6026295669428686,593,4904,4,0.9013341970592906,0.09515235849043188,0
861,1,0.5122160771869189,3038,2754,1,0.8706638502318258,0.05952413376893248,0
64,2,0.04042920231332309,7024,69,88,0.3514989862734097,0.7150323616581153,1
1447,0,0.9950091412406451,787,214,9,0.9717100092078376,0.020160057010032276,0
131,3,0.9269311409055777,3697,364,10,0.847261222435189,0.08189213050918208,0
1253,2,0.04408678496464624,3894,2829,2,0.7366837863849041,0.0771425501038214,0
1400,1,0.9551934564850171,2355,2744,9,0.7572061993169592,0.014524342307841987,0
951,0,0.8202404891811564,1820,460,10,0.8587794947338396,0.038433355325787566,0
1531,1,3.3085137389547823,48,9831,10,0.22904312322212766,0.8041213902917481,1
431,1,0.36354357334512255,4769,107,3,0.8160050785754379,0.09024005177628557,0
1448,1,0.06492655429550631,4451,3639,2,0.9077154437534155,0.08941544621552949,0
721,3,0.6554382708457419,1692,330,6,0.943397605592267,0.04196052383080784,0
1971,1,3.6937136657546006,74,69,4,0.6982598712740514,0.6978921526244233,1
358,3,0.16680886114206417,4301,633,10,0.7005220943533407,0.0868227156788499,0
1358,1,0.7367313865208093,88,710,9,0.963277276800969,0.0478338001983904,0
656,0,0.9011744183571055,2850,4660,8,0.7042076965361681,0.02618249502713669,0
1188,2,0.9428967253198376,1819,4691,10,0.9883420278273998,0.08288115233346904,0
387,1,0.6468899079825292,2625,1967,9,0.7126117039134113,0.040103716924357304,0
977,0,0.91833685375077,4805,522,8,0.9147283871067124,0.08667821458420102,0
784,2,0.9089191145327805,729,4456,5,0.8412385618316192,0.08795118992246778,0
478,0,0.8842349034826754,4964,2371,6,0.757486967466107,0.07133868100083078,0
48,1,4.026808066171167,31,11,47,0.5061535162707718,0.7755930357153549,1
363,3,0.41059004017451095,1103,4963,8,0.9159355366734752,0.04176391775521987,0
614,3,0.9181500758327693,2826,4154,10,0.8313984118337042,0.030324585005610083,0
936,1,0.2973702907087268,4912,4902,7,0.7964968330174625,0.09402121966861106,0
1465,1,0.5956251725555783,2693,788,10,0.9203336256401395,0.07322326022963686,0
89,3,1.1257392837909441,70,5758,51,0.18013502030420572,0.9998615214201287,1
729,0,0.23628038622716196,903,1685,4,0.952214784926575,0.08932984169737908,0
565,1,0.5320844428887361,1312,3456,4,0.9662652962047935,0.02414553092389611,0
58,0,1.4715935893668954,7342,7633,43,0.04649110574780616,0.7054723218694358,1
451,1,0.6081849893487886,3003,832,8,0.8394518989105682,0.006170122696871516,0
433,3,0.2651746529208324,1316,769,9,0.7875349255646027,0.028289753467454482,0
767,0,0.616630290725954,786,719,2,0.7934719690122866,0.03309785296359252,0
559,3,0.9094506718841792,1382,4676,1,0.9723402733725859,0.020026708652650417,0
98,1,0.8906129913925781,3208,2257,7,0.8658989088413096,0.07295587711479733,0
1761,3,1.7571091042680316,79,5832,10,0.08809201152630351,0.7570129322592416,1
509,1,0.4557282873949309,4109,1827,9,0.9928356024421865,0.07105795211986325,0
55,1,0.9531484099749202,2250,3353,7,0.9004670867673273,0.04466403468489419,0
110,3,0.5348227638308516,4465,1580,7,0.8557734332908656,0.029680981753428093,0
926,1,0.3802063735019222,2483,4760,2,0.7852524409209043,0.001282139993262388,0
418,1,0.4107347931817771,4410,857,9,0.7525814197916447,0.04080401375684133,0
771,1,0.22848994269976275,1698,685,5,0.856867142812242,0.06720524826811984,0
824,2,0.8498101375060612,2076,149,2,0.7951794538805308,0.06857979601444578,0
321,0,0.3433187492004649,492,3440,8,0.9992190807396665,0.029252409996641804,0
863,2,0.30155662598448985,3532,4441,1,0.8603275626854964,0.08786167571257525,0
1082,1,0.6039108928856511,4907,3119,3,0.8303486401610508,0.05714098477830263,0
1385,1,0.4379493146679282,4667,2183,9,0.9356051782014334,0.09039988522302214,0
478,2,0.9536201697813805,2572,2958,9,0.767326847161564,0.04347770121267269,0
1278,0,0.77293223412865,507,4863,8,0.9664194635990246,0.0882540610447193,0
427,2,0.030573182252887188,1270,4069,3,0.8947472621599222,0.057134361220949614,0
434,3,0.6251478847497087,652,228,9,0.7313201340898995,0.0032149179954362953,0
50,0,0.2497283693000355,3417,501,10,0.7410597905516079,0.03653009416500576,0
1925,2,0.4091606560733565,7168,9623,2,0.24573163947268206,0.30271209307388847,1
572,3,0.4588483197384424,592,2611,5,0.8201932782150365,0.05896981386918751,0
858,1,0.1551268886950491,2183,3877,3,0.7644534335293823,0.05233242127967391,0
1148,3,0.8391628368289461,2355,28,6,0.772271175314318,0.07803770564505964,0
732,0,0.993844965204968,1527,2244,10,0.9353658695201307,0.003625665139110379,0
573,3,0.22326473998509178,4091,313,7,0.8731203476847524,0.0907720983158983,0
1843,0,0.4911978589175723,6125,5972,89,0.12175866566181799,0.36925356945829346,1
1167,2,0.43532355373592735,1898,2497,2,0.7192461766804777,0.08199423660752189,0
1035,1,0.45991596264660994,989,367,5,0.7783188576822563,0.09884330600533703,0
1196,3,0.005709406115497084,4752,188,1,0.9577887173552035,0.001920269913848205,0
1579,3,0.1378840760351958,9358,6524,82,0.5554960875672345,0.7299045046096282,1
903,2,0.343104180019296,2183,3588,5,0.833138247083661,0.012808007179595371,0
1209,0,0.21411047144230255,9132,7453,6,0.32145539835768205,0.5494073158330891,1
1568,0,4.610435627447818,7697,100,45,0.15182827390096507,0.5047663863473837,1
324,2,0.26596702425378616,664,1141,6,0.8913056032533997,0.013475624895032658,0
61,3,0.05254463882479743,9184,79,86,0.18825001848779405,0.4713903193048133,1
722,0,0.6560961785211787,140,789,9,0.9622357497303271,0.001159938639773772,0
1070,2,0.6346907207674691,1575,1663,6,0.8067779205254157,0.05293016783242922,0
911,2,0.339262405999435,242,191,2,0.9714048540790727,0.08209931106817327,0
1371,0,0.5537131436096879,2064,2280,9,0.8238957394098503,0.08686433166612735,0
687,2,0.9993441614247279,2382,1378,9,0.8143466103806636,0.07426189522860278,0
987,0,0.6943291274942508,4721,1344,3,0.8702705804631783,0.08654168244533322,0
1439,2,0.10141006456839491,64,31,9,0.27796940599231856,0.9949903430912153,1
1957,3,0.958314511783604,5297,61,1,0.23216090398015443,0.7700810235511655,1
1289,2,0.9528866444260818,878,4070,3,0.7643181242945902,0.0895207120162263,0
93,2,0.24811830795868833,26,85,1,0.5595936431124503,0.33668287496515914,1
587,0,0.13187638015059622,1005,3786,5,0.7372869478700363,0.06253305150300782,0
1107,0,0.14996682062003763,4106,2578,6,0.817716284099749,0.02748465537139895,0
1101,1,0.4698122114512443,3431,944,8,0.8161969826261378,0.0347637948126091,0
901,0,0.13936598938622546,1397,1874,8,0.8859256491095656,0.006108392366586813,0
1478,3,0.6253020283996649,43,3540,10,0.8700159263418067,0.09301571266238445,0
1436,1,0.9751716439716833,3762,965,2,0.8987747175045121,0.048469717122992986,0
1434,3,0.4537816259385469,3438,3434,4,0.9403432306461328,0.062039989645606586,0
953,3,0.34633802228528343,4876,2867,1,0.7624779597195841,0.01120017957940629,0
654,3,0.14410035762134732,4886,4785,7,0.8414449233867927,0.08128754619826034,0
413,3,0.27420720741326643,3181,2521,10,0.8056957037588618,0.01722116654214124,0
497,2,0.49971968659243116,302,1454,8,0.9345771769854583,0.04910585595942868,0
1352,0,0.6612518479560394,49,3894,9,0.9376896189519331,0.0040029128338749725,0
832,1,0.018886039464008242,1272,841,3,0.968906768572085,0.04664182011625043,0
1058,1,0.8446344214543959,3301,4127,6,0.8327779711485461,0.08805823531876307,0
904,0,0.8685249976281672,863,2642,10,0.7529214523864403,0.03052825703005614,0
870,2,0.17897646694919733,1787,4490,2,0.7697456814121214,0.05265683045117439,0
183,1,0.24676317433999106,402,4048,1,0.724292860837892,0.008435035781574163,0
1191,3,0.07501145194170611,154,966,2,0.7324034962487774,0.053281141623572795,0
1497,0,0.6198215062781919,893,899,1,0.9497552082834894,0.012982728893102114,0
753,0,0.5125304113901376,4205,3353,6,0.7925732227771785,0.011730072038231355,0
364,0,0.24061527217816225,4886,676,3,0.8795364324510719,0.03584933268068476,0
1414,0,0.8374717518904615,496,4854,4,0.7241187920381933,0.0065057353747058795,0
830,1,0.9593912691827108,3278,1793,8,0.9064305326010462,0.04055691586062774,0
173,0,0.8605061572318702,741,2179,1,0.8846022343563107,0.06355946086284023,0
71,1,3.417278678268068,86,5013,74,0.5518457620578296,0.4712071830074524,1
1628,3,0.41908648827467,17,6981,81,0.2184960461057073,0.8523905704928434,1
1042,0,0.4887657016605371,9260,5790,10,0.14221338615211557,0.9489472341923741,1
1032,1,0.5954480370080096,3766,2993,4,0.7561663081056116,0.046927833118178046,0
747,0,0.02906263606893622,4399,1952,5,0.7048954093761114,0.06700618056768474,0
1275,2,0.7406153107033687,1937,3763,1,0.8205690796888185,0.09610717685961238,0
1052,1,0.6915624692499143,3644,1532,1,0.7065340046904093,0.09893630924120127,0
1524,2,0.404138500352518,8152,90,63,0.45399030619102226,0.5777576076896641,1
1065,3,0.8942247435755951,6,4804,7,0.9152880607706714,0.08565600513673738,0
262,2,0.48705908874639225,3468,2169,9,0.9292411477542942,0.012858715885006512,0
1411,1,0.6831873544539859,3591,2618,3,0.8282942100012824,0.0451895511887639,0
274,1,0.45206899139779244,3896,3888,3,0.8978211768778134,0.0746944746196849,0
1304,3,0.19689194459159576,687,4069,7,0.9998408116289055,0.05212025516267657,0
1385,3,0.8462293542836473,508,3561,2,0.7822026001576349,0.03706311869213149,0
922,0,0.6487763003566117,542,1454,7,0.7551255528979209,0.005333962478412224,0
944,3,0.6730309169338121,3540,3741,9,0.8041301240785566,0.04520557115196964,0
1102,1,0.2683458646430401,2290,1081,7,0.8899421893252831,0.017443058320823292,0
97,2,2.4611773899679177,13,82,29,0.21658744663008908,0.5657615234898618,1
1121,0,0.37778757241480626,58,71,52,0.288407334913174,0.7630942132876042,1
878,0,0.17687413817372954,2749,3733,3,0.9433031314233463,0.09747375642404849,0
1191,2,0.46448331538769083,3190,4852,1,0.9168439950574565,0.03053815219284607,0
738,2,0.8523414364435018,2940,846,6,0.7828412285115084,0.0407236546080387,0
81,2,0.4169462587313389,5311,8152,76,0.3269756649178443,0.49744877426834566,1
850,0,0.7552427917852601,161,3562,10,0.9750641413854741,0.06421810316519287,0
1336,2,0.7459161723413306,2973,94,9,0.7899183205088678,0.09159286248239853,0
286,3,0.726833010131826,3821,3855,7,0.964511819153749,0.019718977212151337,0
369,2,0.25345697573015125,4926,3872,10,0.7567660001392795,0.030904908716900038,0
260,2,0.7322192080789145,298,1515,5,0.9143587340616317,0.091250723930331,0
1081,1,0.634954353611118,4619,1762,2,0.9110318372938391,0.03153378530035011,0
1107,3,0.8366688170346344,4941,402,1,0.7256365900359726,0.04286466219171295,0
42,1,0.16494608006221573,5009,6280,2,0.042548159257969544,0.5444698377958896,1
1463,0,2.943787249082056,25,7769,64,0.13864184713070593,0.32440896013873577,1
475,0,0.506375937482135,2103,492,5,0.9831499017831575,0.049567583664090746,0
1620,0,2.0707705537633867,88,19,7,0.03204142054374343,0.5686879599682968,1
707,3,0.0379127841898208,3500,488,9,0.7855678373243437,0.03986890089508674,0
54,2,0.3628042498585586,5812,57,24,0.11358308511198989,0.35574917071090056,1
1407,3,0.035211813488561616,1450,4050,1,0.9585873790763932,0.09711331823822722,0
44,1,0.01643389429379416,8286,79,23,0.1927869940480799,0.678868130671674,1
742,2,0.616127010155403,1951,30,4,0.724971548171052,0.039748867277534385,0
1316,2,1.3208260153442475,91,7324,1,0.055485189763856614,0.9472584592659838,1
1081,2,2.8235498791743003,5,6068,9,0.1862657279333911,0.7296023293398516,1
930,1,0.18444838556646226,4022,2620,5,0.8243003531877773,0.04880021965035365,0
1243,2,0.9595964015447249,866,2861,7,0.7754052727561955,0.0570518176071012,0
766,3,0.9942861545943166,465,2954,10,0.7141669875115697,0.028258752474560323,0
292,0,0.032537548361256885,4514,4729,9,0.7641168163178196,0.0880081005196798,0
1478,0,0.3136704664279224,6407,8769,1,0.04035007365027293,0.7237173318515049,1
1324,2,0.160989912092931,3505,3736,3,0.7720052136811172,0.07874822430562665,0
1193,1,0.5693930391990328,1276,800,5,0.8399226572976052,0.06739027146879856,0
1162,2,0.3228463977628059,1859,4540,9,0.8542875567845668,0.05751923663360231,0
1795,2,0.43276067398046597,42,26,61,0.583524700981606,0.626853586061723,1
481,0,0.9542913698278199,1380,4673,7,0.9770552798237497,0.02416009230196513,0
1092,3,0.6422655740972938,2182,1110,1,0.8818240169165523,0.07530194222465286,0
992,0,0.37051499912287755,768,3020,7,0.7919077111206415,0.09102115337755794,0
1146,3,0.39325188324239974,84,7983,14,0.2181421603938394,0.3958617119929787,1
1108,0,0.3227672403157922,1562,751,4,0.7241340884154719,0.049198999227339606,0
1434,2,0.47904920421002484,4611,281,7,0.7553526112964851,0.07239765037627831,0
93,0,0.4553505316845338,37,7579,73,0.1549716422215753,0.6762131432577162,1
363,0,0.30365831361470097,4818,1671,2,0.7331475916489596,0.011830648977758275,0
1520,3,1.3821187096992673,7830,14,17,0.10429313603938661,0.7852354358714806,1
779,0,0.735770737248177,3085,1645,10,0.7956916376282035,0.045835874397540645,0
268,0,0.8916947711841319,505,128,2,0.8142271795763508,0.08936677783003778,0
60,3,0.1695617203549053,6830,44,46,0.20543037291227267,0.8246108576311502,1
